Date,HomeTeam,AwayTeam,Bet,ModelProb,Odds,EV,ActualResult,Profit,Won,CumulativeProfit
2025-01-10,Vallecano,Celta,home,0.4180623789329579,2.75,0.14967154206563427,home,1.75,True,1.75
2025-01-11,Valladolid,Betis,draw,0.30369950817391744,3.5,0.062948278608711,home,-1.0,False,0.75
2025-01-11,Sevilla,Valencia,home,0.5249624910521756,2.0,0.049924982104351256,draw,-1.0,False,-0.25
2025-01-11,Alaves,Girona,away,0.4317154332729517,2.75,0.18721744150061714,away,1.75,True,1.5
2025-01-11,Espanol,Leganes,away,0.2692314216925649,4.0,0.07692568677025968,draw,-1.0,False,0.5
2025-01-12,Las Palmas,Getafe,home,0.5201544110866555,2.45,0.27437830716230605,away,-1.0,False,-0.5
2025-01-13,Sociedad,Villarreal,away,0.3428166155811036,4.0,0.3712664623244144,home,-1.0,False,-1.5
2025-01-19,Celta,Ath Bilbao,away,0.4485268277434217,2.6,0.16616975213289642,away,1.6,True,0.10000000000000009
2025-01-19,Osasuna,Vallecano,home,0.4884613717637227,2.15,0.05019194929200377,draw,-1.0,False,-0.8999999999999999
2025-01-19,Valencia,Sociedad,away,0.40857956038387666,2.55,0.0418778789788854,home,-1.0,False,-1.9
2025-01-25,Sevilla,Espanol,draw,0.28214163540147497,3.8,0.07213821452560487,draw,2.8,True,0.8999999999999999
2025-01-25,Mallorca,Betis,away,0.3653663203724805,3.5,0.27878212130368185,away,2.5,True,3.4
2025-01-25,Ath Madrid,Villarreal,away,0.23878286376064425,4.75,0.1342186028630603,draw,-1.0,False,2.4
2025-01-26,Vallecano,Girona,away,0.39297975805672586,2.88,0.13178170320337035,home,-1.0,False,1.4
2025-01-27,Alaves,Celta,home,0.43435249234766343,2.63,0.14234705487435484,draw,-1.0,False,0.3999999999999999
2025-01-31,Leganes,Vallecano,home,0.40223113297062496,3.3,0.3273627388030622,away,-1.0,False,-0.6000000000000001
2025-02-01,Getafe,Sevilla,home,0.4205565553850036,2.45,0.03036356069325885,draw,-1.0,False,-1.6
2025-02-02,Osasuna,Sociedad,home,0.4314905008144594,3.0,0.29447150244337816,home,2.0,True,0.3999999999999999
2025-02-02,Valencia,Celta,draw,0.3421846546770446,3.1,0.06077242949883832,home,-1.0,False,-0.6000000000000001
2025-02-08,Las Palmas,Villarreal,draw,0.3691033858253972,3.9,0.439503204719049,away,-1.0,False,-1.6
2025-02-08,Celta,Betis,away,0.3478300721758783,3.2,0.1130562309628107,home,-1.0,False,-2.6
2025-02-09,Sevilla,Barcelona,draw,0.24723509530423207,4.5,0.11255792886904437,away,-1.0,False,-3.6
2025-02-10,Mallorca,Osasuna,away,0.31943789399194045,4.33,0.3831660809851021,draw,-1.0,False,-4.6
2025-02-15,Leganes,Alaves,home,0.4773242216864275,3.1,0.4797050872279254,draw,-1.0,False,-5.6
2025-02-16,Betis,Sociedad,home,0.45212688876144336,2.55,0.15292356634168058,home,1.5499999999999998,True,-4.05
2025-02-16,Valladolid,Sevilla,draw,0.34258331605417874,3.4,0.16478327458420772,away,-1.0,False,-5.05
2025-02-22,Vallecano,Villarreal,draw,0.3136777228857269,3.5,0.09787203010004397,away,-1.0,False,-6.05
2025-02-22,Alaves,Espanol,draw,0.3242946345749196,3.25,0.0539575623684887,away,-1.0,False,-7.05
2025-02-23,Getafe,Betis,away,0.35680232259315564,2.9,0.034726735520151264,away,1.9,True,-5.15
2025-02-28,Valladolid,Las Palmas,draw,0.3918288186509387,3.2,0.253852219683004,draw,2.2,True,-2.95
2025-03-01,Girona,Celta,home,0.5185170852365855,2.2,0.14073758752048815,draw,-1.0,False,-3.95
2025-03-02,Mallorca,Alaves,home,0.5584813988367886,2.25,0.25658314738277443,draw,-1.0,False,-4.95
2025-03-02,Osasuna,Valencia,home,0.5510510178024363,2.3,0.2674173409456033,draw,-1.0,False,-5.95
2025-03-02,Leganes,Getafe,home,0.3877147406886116,3.1,0.20191569613469595,home,2.1,True,-3.85
2025-03-08,Alaves,Villarreal,away,0.45605532254406694,2.38,0.08541166765487929,home,-1.0,False,-4.85
2025-03-09,Betis,Las Palmas,draw,0.23353442832109747,4.5,0.050904927444938686,home,-1.0,False,-5.85
2025-03-14,Las Palmas,Alaves,home,0.4244473057780566,2.88,0.222408240640803,draw,-1.0,False,-6.85
2025-03-15,Valladolid,Celta,draw,0.3862164997643564,3.8,0.46762269910455423,away,-1.0,False,-7.85
2025-03-15,Villarreal,Real Madrid,away,0.5861212104323789,2.15,0.2601606024296146,away,1.15,True,-6.699999999999999
2025-03-16,Sevilla,Ath Bilbao,away,0.4451175273622984,2.5,0.11279381840574598,away,1.5,True,-5.199999999999999
2025-03-16,Osasuna,Getafe,home,0.4965377085807366,2.25,0.11720984430665737,away,-1.0,False,-6.199999999999999
2025-03-16,Vallecano,Sociedad,home,0.42389063924064674,2.5,0.059726598101616846,draw,-1.0,False,-7.199999999999999
2025-03-16,Ath Madrid,Barcelona,home,0.3762356873036895,3.1,0.1663306306414376,away,-1.0,False,-8.2
2025-03-16,Leganes,Betis,draw,0.33856651549220806,3.3,0.11726950112428658,away,-1.0,False,-9.2
2025-03-29,Alaves,Vallecano,away,0.30268121296479555,4.1,0.2409929731556617,away,3.0999999999999996,True,-6.1
2025-03-30,Valencia,Mallorca,away,0.284701249697775,3.75,0.06762968636665612,home,-1.0,False,-7.1
2025-03-30,Getafe,Villarreal,home,0.32782008295921583,3.25,0.06541526961745148,away,-1.0,False,-8.1
2025-03-31,Celta,Las Palmas,draw,0.2598886305165856,4.1,0.06554338511800095,draw,3.0999999999999996,True,-5.0
